Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
21:00:00,2.687152E-01,9.091056E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.438377E+03,2.893404E-01,3.535850E+03,6.669502E+03,3.544803E-01,9.770842E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.090383E+03,2.515441E-01,3.075196E+03,5.437608E+03,2.233733E-01,6.046284E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.468293E+02,1.693187E-01,2.070604E+03,3.500721E+03,3.400921E-01,9.496057E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.090383E+03,2.437012E-01,2.979066E+03,5.333212E+03,2.231540E-01,6.042096E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.468293E+02,1.855794E-01,2.269919E+03,3.711693E+03
21:10:00,2.687218E-01,9.091184E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.453653E+03,2.890094E-01,3.516517E+03,6.649621E+03,3.544854E-01,9.770940E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.101963E+03,2.505182E-01,3.051040E+03,5.412424E+03,2.233767E-01,6.046349E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.536987E+02,1.685804E-01,2.054683E+03,3.484116E+03,3.400972E-01,9.496156E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.101963E+03,2.428026E-01,2.956469E+03,5.309838E+03,2.231574E-01,6.042161E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.536987E+02,1.844160E-01,2.248787E+03,3.689814E+03
21:20:00,2.687276E-01,9.091298E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.468929E+03,2.887529E-01,3.498097E+03,6.630690E+03,3.544900E-01,9.771027E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.113543E+03,2.495686E-01,3.027820E+03,5.387989E+03,2.233797E-01,6.046406E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.605680E+02,1.678804E-01,2.039234E+03,3.467834E+03,3.401018E-01,9.496244E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.113543E+03,2.420087E-01,2.935158E+03,5.287600E+03,2.231604E-01,6.042219E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.605680E+02,1.834135E-01,2.229630E+03,3.669769E+03
21:30:00,2.687329E-01,9.091400E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.484204E+03,2.885194E-01,3.479916E+03,6.612004E+03,3.544940E-01,9.771104E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.125123E+03,2.486607E-01,3.005081E+03,5.364248E+03,2.233823E-01,6.046458E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.674373E+02,1.671996E-01,2.024000E+03,3.451923E+03,3.401059E-01,9.496322E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.125123E+03,2.412775E-01,2.914585E+03,5.266289E+03,2.231631E-01,6.042270E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.674373E+02,1.825205E-01,2.211792E+03,3.651307E+03
21:40:00,2.687377E-01,9.091492E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.499480E+03,2.882980E-01,3.461880E+03,6.593469E+03,3.544976E-01,9.771174E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.136703E+03,2.477747E-01,2.982607E+03,5.340753E+03,2.233847E-01,6.046503E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.743066E+02,1.665323E-01,2.008928E+03,3.436179E+03,3.401096E-01,9.496393E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.136703E+03,2.405838E-01,2.894468E+03,5.245413E+03,2.231655E-01,6.042316E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.743066E+02,1.817046E-01,2.194897E+03,3.633812E+03
21:50:00,2.687420E-01,9.091576E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.514755E+03,2.880827E-01,3.443918E+03,6.575013E+03,3.545009E-01,9.771237E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.148283E+03,2.468991E-01,2.960259E+03,5.317383E+03,2.233869E-01,6.046545E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.811760E+02,1.658706E-01,1.993925E+03,3.420498E+03,3.401129E-01,9.496456E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.148283E+03,2.399126E-01,2.874628E+03,5.224807E+03,2.231676E-01,6.042357E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.811760E+02,1.809460E-01,2.178704E+03,3.617044E+03
22:00:00,2.687460E-01,9.091652E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.530031E+03,2.878679E-01,3.425962E+03,6.556559E+03,3.545039E-01,9.771294E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.159862E+03,2.460244E-01,2.937925E+03,5.294018E+03,2.233889E-01,6.046582E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.880453E+02,1.652093E-01,1.978928E+03,3.404825E+03,3.401159E-01,9.496514E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.159862E+03,2.392517E-01,2.854913E+03,5.204313E+03,2.231696E-01,6.042395E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.880453E+02,1.802234E-01,2.162953E+03,3.600717E+03
22:10:00,2.687497E-01,9.091722E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.541912E+03,2.398178E-01,2.843285E+03,5.896635E+03,3.545066E-01,9.771346E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.168869E+03,2.046723E-01,2.440552E+03,4.744016E+03,2.233907E-01,6.046617E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.933881E+02,1.380626E-01,1.655494E+03,3.060717E+03,3.401186E-01,9.496566E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.168869E+03,1.991171E-01,2.371254E+03,4.665800E+03,2.231714E-01,6.042429E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.933881E+02,1.516631E-01,1.825624E+03,3.251213E+03
22:20:00,2.687530E-01,9.091787E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.553793E+03,2.009755E-01,2.377565E+03,5.368270E+03,3.545092E-01,9.771394E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.177876E+03,1.721626E-01,2.056420E+03,4.322295E+03,2.233923E-01,6.046648E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.987309E+02,1.165165E-01,1.403843E+03,2.795468E+03,3.401212E-01,9.496615E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.177876E+03,1.671705E-01,1.992227E+03,4.245519E+03,2.231730E-01,6.042461E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.987309E+02,1.291468E-01,1.565254E+03,2.984087E+03
22:30:00,2.687562E-01,9.091847E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.565674E+03,1.642714E-01,1.921708E+03,4.813296E+03,3.545115E-01,9.771439E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.186882E+03,1.408980E-01,1.670890E+03,3.872421E+03,2.233938E-01,6.046677E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.040737E+02,9.608948E-02,1.154433E+03,2.516234E+03,3.401235E-01,9.496660E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.186882E+03,1.365151E-01,1.613459E+03,3.800129E+03,2.231746E-01,6.042490E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.040737E+02,1.078337E-01,1.307676E+03,2.705205E+03
22:40:00,2.687591E-01,9.091903E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.577555E+03,1.284030E-01,1.456031E+03,4.139009E+03,3.545137E-01,9.771480E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.195889E+03,1.104708E-01,1.278647E+03,3.343475E+03,2.233952E-01,6.046704E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.094165E+02,7.625711E-02,9.012678E+02,2.182266E+03,3.401257E-01,9.496701E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.195889E+03,1.066608E-01,1.227849E+03,3.276036E+03,2.231760E-01,6.042517E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.094165E+02,8.719762E-02,1.046937E+03,2.370649E+03
22:50:00,2.687618E-01,9.091955E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.589436E+03,9.471466E-02,9.993200E+02,3.425537E+03,3.545157E-01,9.771519E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.204895E+03,8.073982E-02,8.784815E+02,2.768577E+03,2.233966E-01,6.046729E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.147593E+02,5.693226E-02,6.436779E+02,1.816866E+03,3.401277E-01,9.496740E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.204895E+03,7.746347E-02,8.341060E+02,2.706105E+03,2.231773E-01,6.042542E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.147593E+02,6.711850E-02,7.819940E+02,2.004462E+03
23:00:00,2.687644E-01,9.092005E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.601317E+03,9.471466E-02,9.874390E+02,3.378759E+03,3.545176E-01,9.771555E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.213902E+03,7.179985E-02,7.485427E+02,2.561318E+03,2.233978E-01,6.046753E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.201022E+02,4.259259E-02,4.440452E+02,1.519407E+03,3.401296E-01,9.496777E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.213902E+03,7.179985E-02,7.485427E+02,2.561318E+03,2.231785E-01,6.042566E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.201022E+02,4.750252E-02,5.120285E+02,1.615584E+03
23:10:00,2.687668E-01,9.092051E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.613198E+03,9.471466E-02,9.755580E+02,3.332229E+03,3.545194E-01,9.771589E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.222908E+03,7.179985E-02,7.395361E+02,2.526045E+03,2.233990E-01,6.046775E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.254450E+02,4.598599E-02,4.860916E+02,1.567906E+03,3.401314E-01,9.496811E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.222908E+03,7.179985E-02,7.395361E+02,2.526045E+03,2.231797E-01,6.042588E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.254450E+02,5.613584E-02,6.278331E+02,1.768934E+03
23:20:00,2.687691E-01,9.092095E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.625079E+03,9.471466E-02,9.636770E+02,3.285946E+03,3.545211E-01,9.771621E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.231915E+03,7.179985E-02,7.305296E+02,2.490960E+03,2.234001E-01,6.046796E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.307878E+02,4.862976E-02,5.176662E+02,1.602614E+03,3.401331E-01,9.496844E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.231915E+03,7.179985E-02,7.305296E+02,2.490960E+03,2.231808E-01,6.042609E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.307878E+02,5.905244E-02,6.632102E+02,1.809399E+03
23:30:00,2.687713E-01,9.092137E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.636960E+03,9.471466E-02,9.517960E+02,3.239907E+03,3.545227E-01,9.771652E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.240921E+03,7.179985E-02,7.215230E+02,2.456059E+03,2.234011E-01,6.046816E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.361306E+02,5.041654E-02,5.372720E+02,1.620234E+03,3.401348E-01,9.496874E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.240921E+03,7.179985E-02,7.215230E+02,2.456059E+03,2.231818E-01,6.042629E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.361306E+02,6.105011E-02,6.857559E+02,1.831229E+03
23:40:00,2.687734E-01,9.092177E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.648841E+03,9.471466E-02,9.399150E+02,3.194111E+03,3.545242E-01,9.771681E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.249928E+03,7.179985E-02,7.125164E+02,2.421343E+03,2.234021E-01,6.046835E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.414734E+02,5.183420E-02,5.517227E+02,1.630314E+03,3.401363E-01,9.496904E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.249928E+03,7.179985E-02,7.125164E+02,2.421343E+03,2.231828E-01,6.042648E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.414734E+02,6.261141E-02,7.022083E+02,1.843793E+03
23:50:00,2.687754E-01,9.092215E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.660722E+03,9.471466E-02,9.280340E+02,3.148558E+03,3.545256E-01,9.771709E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.258935E+03,7.293359E-02,7.193416E+02,2.410836E+03,2.234030E-01,6.046853E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.468162E+02,5.294382E-02,5.618719E+02,1.633891E+03,3.401378E-01,9.496932E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.258935E+03,7.179985E-02,7.035099E+02,2.386811E+03,2.231838E-01,6.042666E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.468162E+02,6.381729E-02,7.136984E+02,1.848651E+03
24:00:00,2.687773E-01,9.092252E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.672603E+03,9.471466E-02,9.161530E+02,3.103244E+03,3.545270E-01,9.771736E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.267941E+03,7.417576E-02,7.276805E+02,2.402992E+03,2.234039E-01,6.046870E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.521590E+02,5.380209E-02,5.685113E+02,1.632048E+03,3.401392E-01,9.496958E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.267941E+03,7.179985E-02,6.945033E+02,2.352460E+03,2.231847E-01,6.042683E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.521590E+02,6.473582E-02,7.211772E+02,1.847211E+03
Coinc Peak   ,2.688184E-01,3.743485E-01,9.093036E+03,4.269510E+03,3.545566E-01,3.414037E-01,9.772300E+03,4.593406E+03,2.234229E-01,3.378192E-01,6.047233E+03,4.111020E+03,3.401688E-01,3.161640E-01,9.497525E+03,3.635693E+03,2.232037E-01,3.472913E-01,6.043046E+03,4.450671E+03
NonCoinc Peak,2.688184E-01,3.743485E-01,9.093036E+03,4.269510E+03,3.545566E-01,3.414037E-01,9.772300E+03,4.593406E+03,2.234229E-01,3.378192E-01,6.047233E+03,4.111020E+03,3.401688E-01,3.161640E-01,9.497525E+03,3.635693E+03,2.232037E-01,3.472913E-01,6.043046E+03,4.450671E+03
